epoch,step,train/bpd,train/nll,train/ppl,trainer/loss,trainer/lr,val/bpd,val/nll,val/ppl
51,2599,1.5545349188839872,1.077521496106419,2.937390188421242,,,,,
,2609,,,,,0.0003,,,
52,2609,,,,1.2483115196228027,,,,
,2619,,,,,0.0003,,,
52,2619,,,,1.2988238334655762,,,,
,2629,,,,,0.0003,,,
52,2629,,,,1.0700016021728516,,,,
,2639,,,,,0.0003,,,
52,2639,,,,1.1595337390899658,,,,
,2649,,,,,0.0003,,,
52,2649,,,,1.070128083229065,,,,
52,2649,,,,,,1.4825289424060184,1.0276107565272492,2.7943813949935814
52,2649,1.5223680309847463,1.0552251084516724,2.872621732553912,,,,,
,2659,,,,,0.0003,,,
53,2659,,,,1.0272079706192017,,,,
,2669,,,,,0.0003,,,
53,2669,,,,1.2323638200759888,,,,
,2679,,,,,0.0003,,,
53,2679,,,,1.0952352285385132,,,,
,2689,,,,,0.0003,,,
53,2689,,,,1.5312364101409912,,,,
,2699,,,,,0.0003,,,
53,2699,,,,1.034740686416626,,,,
53,2699,,,,,,1.371244696902916,0.950474395516033,2.586936599388413
53,2699,1.6625504888599911,1.1523921838918616,3.1657569315542298,,,,,
,2709,,,,,0.0003,,,
54,2709,,,,1.2390912771224976,,,,
,2719,,,,,0.0003,,,
54,2719,,,,0.9222522974014282,,,,
,2729,,,,,0.0003,,,
54,2729,,,,0.8326222896575928,,,,
,2739,,,,,0.0003,,,
54,2739,,,,0.7898596525192261,,,,
,2749,,,,,0.0003,,,
54,2749,,,,1.1626945734024048,,,,
54,2749,,,,,,1.4603652171511072,1.0122480328561023,2.751780159165687
54,2749,1.6127292862667388,1.117858757782243,3.0582986291224596,,,,,
,2759,,,,,0.0003,,,
55,2759,,,,0.874234676361084,,,,
,2769,,,,,0.0003,,,
55,2769,,,,1.2990565299987793,,,,
,2779,,,,,0.0003,,,
55,2779,,,,1.0546295642852783,,,,
,2789,,,,,0.0003,,,
55,2789,,,,0.9692883491516113,,,,
,2799,,,,,0.0003,,,
55,2799,,,,1.275241494178772,,,,
55,2799,,,,,,1.5267880503608142,1.0582888324202142,2.8814361481820674
55,2799,1.5230405631246566,1.0556912722082872,2.8739611568633707,,,,,
,2809,,,,,0.0003,,,
56,2809,,,,1.0900506973266602,,,,
,2819,,,,,0.0003,,,
56,2819,,,,1.3298752307891846,,,,
,2829,,,,,0.0003,,,
56,2829,,,,1.0195140838623047,,,,
,2839,,,,,0.0003,,,
56,2839,,,,1.1326318979263306,,,,
,2849,,,,,0.0003,,,
56,2849,,,,0.9737735986709595,,,,
56,2849,,,,,,1.486794703051559,1.0305675564916492,2.802656049022644
56,2849,1.6146648350396768,1.1192003779570412,3.0624044578793397,,,,,
,2859,,,,,0.0003,,,
57,2859,,,,0.7999714612960815,,,,
,2869,,,,,0.0003,,,
57,2869,,,,1.1946337223052979,,,,
,2879,,,,,0.0003,,,
57,2879,,,,1.4262220859527588,,,,
,2889,,,,,0.0003,,,
57,2889,,,,0.975960910320282,,,,
,2899,,,,,0.0003,,,
57,2899,,,,0.8171765208244324,,,,
57,2899,,,,,,1.4665662975918154,1.0165462942800045,2.763633485769903
57,2899,1.5179589675998904,1.0521689785975494,2.863856028904346,,,,,
,2909,,,,,0.0003,,,
58,2909,,,,1.0476709604263306,,,,
,2919,,,,,0.0003,,,
58,2919,,,,1.129479169845581,,,,
,2929,,,,,0.0003,,,
58,2929,,,,0.8288233280181885,,,,
,2939,,,,,0.0003,,,
58,2939,,,,0.7394591569900513,,,,
,2949,,,,,0.0003,,,
58,2949,,,,0.9773281216621399,,,,
58,2949,,,,,,1.4272667105099262,0.9893058962970229,2.6893671246778625
58,2949,1.4413814332239572,0.999089476550639,2.7158078955701335,,,,,
,2959,,,,,0.0003,,,
59,2959,,,,1.22239351272583,,,,
,2969,,,,,0.0003,,,
59,2969,,,,1.19428551197052,,,,
,2979,,,,,0.0003,,,
59,2979,,,,1.1717456579208374,,,,
,2989,,,,,0.0003,,,
59,2989,,,,0.769652783870697,,,,
,2999,,,,,0.0003,,,
59,2999,,,,0.719437837600708,,,,
59,2999,,,,,,1.3855109646485075,0.960363018781003,2.6126447404021973
59,2999,1.505673811018475,1.043653556950404,2.8395726257272016,,,,,
,3009,,,,,0.0003,,,
60,3009,,,,0.7618457078933716,,,,
,3019,,,,,0.0003,,,
60,3019,,,,1.285459280014038,,,,
,3029,,,,,0.0003,,,
60,3029,,,,0.8662709593772888,,,,
,3039,,,,,0.0003,,,
60,3039,,,,1.5439735651016235,,,,
,3049,,,,,0.0003,,,
60,3049,,,,1.245835781097412,,,,
60,3049,,,,,,1.5071188992728632,1.0446552157995934,2.84241833375206
60,3049,1.4360760922197433,0.9954120943916591,2.7058391727035893,,,,,
,3059,,,,,0.0003,,,
61,3059,,,,1.1753756999969482,,,,
,3069,,,,,0.0003,,,
61,3069,,,,1.0608329772949219,,,,
,3079,,,,,0.0003,,,
61,3079,,,,1.0122441053390503,,,,
,3089,,,,,0.0003,,,
61,3089,,,,1.0232903957366943,,,,
,3099,,,,,0.0003,,,
61,3099,,,,0.986601710319519,,,,
61,3099,,,,,,1.4483466920392476,1.0039174260603279,2.728951381480918
61,3099,1.4500040225524984,1.0050662000328436,2.732088131163462,,,,,
,3109,,,,,0.0003,,,
62,3109,,,,0.9233145713806152,,,,
,3119,,,,,0.0003,,,
62,3119,,,,0.8279419541358948,,,,
,3129,,,,,0.0003,,,
62,3129,,,,1.5319666862487793,,,,
,3139,,,,,0.0003,,,
62,3139,,,,0.9367194175720215,,,,
,3149,,,,,0.0003,,,
62,3149,,,,0.8836027383804321,,,,
62,3149,,,,,,1.3812869095446667,0.9574351268952459,2.6050063866600595
62,3149,1.4589525079212384,1.0112688174364677,2.749086892461736,,,,,
,3159,,,,,0.0003,,,
63,3159,,,,1.0190626382827759,,,,
,3169,,,,,0.0003,,,
63,3169,,,,0.9073370695114136,,,,
,3179,,,,,0.0003,,,
63,3179,,,,1.0934052467346191,,,,
,3189,,,,,0.0003,,,
63,3189,,,,0.9447214603424072,,,,
,3199,,,,,0.0003,,,
63,3199,,,,0.8029975295066833,,,,
63,3199,,,,,,1.4520917101359823,1.0065132747952255,2.7360445288578985
63,3199,1.4439227997891888,1.0008510176200986,2.720596118802715,,,,,
,3209,,,,,0.0003,,,
64,3209,,,,1.2262072563171387,,,,
,3219,,,,,0.0003,,,
64,3219,,,,0.9521205425262451,,,,
,3229,,,,,0.0003,,,
64,3229,,,,0.9768027067184448,,,,
,3239,,,,,0.0003,,,
64,3239,,,,0.6786220073699951,,,,
,3249,,,,,0.0003,,,
64,3249,,,,1.3419859409332275,,,,
64,3249,,,,,,1.4101639620056834,0.9774511743914813,2.657673655114622
64,3249,1.4164915471042807,0.9818371221623271,2.6693556725903695,,,,,
,3259,,,,,0.0003,,,
65,3259,,,,0.6318279504776001,,,,
,3269,,,,,0.0003,,,
65,3269,,,,0.8451412916183472,,,,
,3279,,,,,0.0003,,,
65,3279,,,,0.7727696895599365,,,,
,3289,,,,,0.0003,,,
65,3289,,,,0.9301366209983826,,,,
,3299,,,,,0.0003,,,
65,3299,,,,1.0553197860717773,,,,
65,3299,,,,,,1.3304991314557753,0.9222317217060266,2.5148966812804017
65,3299,1.432874594388209,0.9931929851961624,2.6998412775673915,,,,,
,3309,,,,,0.0003,,,
66,3309,,,,0.9006319642066956,,,,
,3319,,,,,0.0003,,,
66,3319,,,,0.8724761009216309,,,,
,3329,,,,,0.0003,,,
66,3329,,,,1.2268359661102295,,,,
,3339,,,,,0.0003,,,
66,3339,,,,1.0840212106704712,,,,
,3349,,,,,0.0003,,,
66,3349,,,,0.9019147157669067,,,,
66,3349,,,,,,1.4283176548010614,0.990034355369349,2.6913269322918034
66,3349,1.4247955700438761,0.9875930322502129,2.6847645473412434,,,,,
,3359,,,,,0.0003,,,
67,3359,,,,1.1488929986953735,,,,
,3369,,,,,0.0003,,,
67,3369,,,,0.6463379859924316,,,,
,3379,,,,,0.0003,,,
67,3379,,,,1.203952670097351,,,,
,3389,,,,,0.0003,,,
67,3389,,,,1.125948190689087,,,,
,3399,,,,,0.0003,,,
67,3399,,,,0.9441269636154175,,,,
67,3399,,,,,,1.3208971584732614,0.9155761412053844,2.4982141614758393
67,3399,1.4127662371890375,0.9792549340978642,2.6624717858029214,,,,,
,3409,,,,,0.0003,,,
68,3409,,,,0.6421595811843872,,,,
,3419,,,,,0.0003,,,
68,3419,,,,1.065211296081543,,,,
,3429,,,,,0.0003,,,
68,3429,,,,0.9059133529663086,,,,
,3439,,,,,0.0003,,,
68,3439,,,,0.9649406671524048,,,,
,3449,,,,,0.0003,,,
68,3449,,,,1.0104258060455322,,,,
68,3449,,,,,,1.4001339645343798,0.9704989099232239,2.6392608843832868
68,3449,1.374070649996927,0.9524331969355414,2.592008860625915,,,,,
,3459,,,,,0.0003,,,
69,3459,,,,0.9961227774620056,,,,
,3469,,,,,0.0003,,,
69,3469,,,,0.8970007300376892,,,,
,3479,,,,,0.0003,,,
69,3479,,,,0.9987066984176636,,,,
,3489,,,,,0.0003,,,
69,3489,,,,1.1423336267471313,,,,
,3499,,,,,0.0003,,,
69,3499,,,,1.02070951461792,,,,
69,3499,,,,,,1.3364139117482792,0.9263315349894073,2.5252284527959272
69,3499,1.3774526323063048,0.9547774084379902,2.5980922051487148,,,,,
,3509,,,,,0.0003,,,
70,3509,,,,0.6405112743377686,,,,
,3519,,,,,0.0003,,,
70,3519,,,,0.9108383059501648,,,,
,3529,,,,,0.0003,,,
70,3529,,,,0.9934911727905273,,,,
,3539,,,,,0.0003,,,
70,3539,,,,0.8934445381164551,,,,
,3549,,,,,0.0003,,,
70,3549,,,,1.2630406618118286,,,,
70,3549,,,,,,1.360896254098021,0.9433014015626342,2.568446911290944
70,3549,1.4507888191644818,1.005610179591753,2.7335747355644977,,,,,
,3559,,,,,0.0003,,,
71,3559,,,,0.8461812734603882,,,,
,3569,,,,,0.0003,,,
71,3569,,,,0.6714907884597778,,,,
,3579,,,,,0.0003,,,
71,3579,,,,0.6567913293838501,,,,
,3589,,,,,0.0003,,,
71,3589,,,,0.8797959089279175,,,,
,3599,,,,,0.0003,,,
71,3599,,,,1.1121504306793213,,,,
71,3599,,,,,,1.3418545240838167,0.9301026800903047,2.534769434610468
71,3599,1.3187156960805053,0.9140640666983479,2.494439530010344,,,,,
,3609,,,,,0.0003,,,
72,3609,,,,0.9122707843780518,,,,
,3619,,,,,0.0003,,,
72,3619,,,,1.0407915115356445,,,,
,3629,,,,,0.0003,,,
72,3629,,,,0.9389704465866089,,,,
,3639,,,,,0.0003,,,
72,3639,,,,0.861204206943512,,,,
,3649,,,,,0.0003,,,
72,3649,,,,0.8293577432632446,,,,
72,3649,,,,,,1.3202355595038755,0.9151175557450932,2.4970687794325417
72,3649,1.4014594840347023,0.9714176900276495,2.6416868990906086,,,,,
,3659,,,,,0.0003,,,
73,3659,,,,0.8750659227371216,,,,
,3669,,,,,0.0003,,,
73,3669,,,,1.071321964263916,,,,
,3679,,,,,0.0003,,,
73,3679,,,,1.044326663017273,,,,
,3689,,,,,0.0003,,,
73,3689,,,,0.9263952374458313,,,,
,3699,,,,,0.0003,,,
73,3699,,,,0.6944273710250854,,,,
73,3699,,,,,,1.2865261856139758,0.8917519982748682,2.439399733734302
73,3699,1.3204397476685084,0.9152590881957122,2.497422220707374,,,,,
,3709,,,,,0.0003,,,
74,3709,,,,0.9489645957946777,,,,
,3719,,,,,0.0003,,,
74,3719,,,,0.9641552567481995,,,,
,3729,,,,,0.0003,,,
74,3729,,,,0.8546061515808105,,,,
